UserId,ItemId
3567,1269 2887 3142 1006 3241 938 1325 1054 825 2115 3210 613 987 2959 1154 751 2811 1797 706 697 1531 2297 319 2631 1596 2885 1386 1470 1317 2306 2464 2940 1197 2196 1117 1895 2855 457 2455 2392 2022 1015 1005 465 1104 2651 2546 2089 2164 2474
3568,1594 847 1802 1556 2627 283 1795 35 454 1012 3046 1209 2330 1715 2259 766 167 1321 2979 1414 1988 2976 822 423 1853 2544 2865 2986 3040 2521 2000 1602 525 418 1613 443 1152 2822 2398 2376 448 2282 1182 1575 437 1871 1430 2173 2997 485
3569,2977 1197 697 2320 468 2841 1575 505 2937 100 1006 1194 2651 863 2182 987 655 2750 272 517 1430 545 2262 1942 122 45 988 1602 964 231 959 1784 2464 3158 2339 2086 1281 1529 1956 865 1268 2976 2002 2088 192 1567 1868 1348 91 14
3570,609 1295 1386 1770 296 2602 2464 1673 1195 167 2066 1800 231 2537 3220 2470 2350 3209 1956 2312 1567 1184 1185 117 479 856 457 2483 706 1369 277 2757 380 3241 1193 100 1818 2664 2384 72 3142 1734 1664 1135 1871 954 3206 1737 1745 1046
3571,2841 2885 1474 1575 2351 505 465 2464 706 231 2312 1200 2537 1348 2470 2652 1006 1185 1868 1195 2031 954 3078 1193 1405 275 2320 517 770 1812 1325 1949 2039 2514 1307 3178 2350 719 1034 1693 1857 856 2651 3194 2262 2541 2108 1861 655 1942
3572,1770 2537 275 2470 2464 2351 1197 1195 100 1455 2855 1956 2350 517 1567 2312 2541 988 1268 490 702 231 2463 2117 2651 2182 2940 783 1443 987 1193 2299 2937 3209 964 697 2977 454 358 803 938 2810 147 2555 2688 443 1239 945 384 501
3573,2392 1268 1861 2474 676 231 358 1474 976 3220 1684 505 3031 719 2193 2845 1873 3040 3176 1755 2527 275 2306 1383 2283 2971 490 2546 1224 741 1087 1325 553 876 384 2312 1185 1203 458 2805 1195 1770 1958 1715 2117 954 1681 92 2476 2380
3574,2971 2455 706 1195 1020 443 1770 1200 2173 637 3142 845 1575 2977 865 505 1056 2661 471 490 3031 1132 2538 275 294 783 465 2351 1474 2652 2527 2885 3147 697 847 2107 2521 1386 2855 2350 2283 3220 2444 1197 2022 2726 2862 2117 1784 170
3575,2176 1938 2921 231 393 2546 2474 1200 1766 1268 505 865 1686 1195 2392 2233 2833 2312 1868 1861 2885 2464 2537 1383 275 2470 1684 1185 1240 1386 2937 1197 1224 719 2217 1193 188 876 1768 2022 155 770 2320 465 2159 2726 1226 471 2350 1681
3576,1200 865 2977 231 3142 2885 719 465 1386 2392 2464 1784 490 2726 2652 2022 2474 1325 2117 2845 1224 1455 2320 1203 2855 3220 1197 1268 2312 1088 1861 3031 2306 3040 2115 443 1681 2966 697 1896 1006 1056 2940 384 976 1154 91 1269 3210 2431
3577,2022 1268 1200 2320 1185 2726 2182 865 517 2541 1770 1956 2312 1681 1197 275 1193 2537 2351 1348 1755 100 2805 1868 3209 505 1465 3189 2940 2217 1443 2179 1784 3178 2463 1455 609 457 938 2810 1722 333 1567 1861 2514 2616 1325 255 1941 2937
3578,2312 3178 2651 1185 1386 2885 275 1348 1197 505 1193 865 1200 2022 465 706 1195 702 333 2455 770 3209 1268 2351 1949 3142 1465 1325 1198 719 1768 3220 1956 3241 2299 458 1770 471 2977 2024 2470 588 1455 384 2339 457 494 1034 938 2474
3579,3178 2514 2537 2547 1407 417 2206 3231 1868 662 2180 1455 333 2039 1116 1185 3031 1023 2031 573 1693 1754 716 719 1575 226 1348 3248 3127 2833 18 273 1456 1681 1860 1196 3032 2108 1715 2117 412 678 697 2527 3040 465 384 3229 1648 898
3580,1200 865 1868 2537 1195 2464 2470 465 490 988 2940 1784 637 1386 706 2022 783 471 2320 2455 3220 2726 2312 231 2661 1455 454 1681 1268 2351 1197 3142 697 2971 976 2977 1193 2855 443 1861 2350 2845 2031 2527 294 384 3040 1715 964 2810
3581,1715 2685 968 1214 3040 2940 3139 2959 384 2607 975 3184 579 84 2007 1795 2392 92 2233 1496 2455 1868 2531 2902 334 1260 619 490 1185 1325 3037 13 2664 2282 117 1197 3156 976 2747 865 2259 2837 1184 3041 2928 1112 485 164 1125 571
3582,2921 1130 458 1195 1575 2812 471 2977 1871 505 2176 2291 856 1184 3223 443 3241 954 358 644 2521 706 938 2006 2474 1325 571 1423 842 2115 2855 170 3142 1156 1197 1614 1766 13 2885 490 1200 847 486 2652 919 3186 2455 655 2350 593
3583,1575 1200 2022 2940 1197 1193 2855 333 471 2299 1348 2320 1770 2351 1648 2726 2007 1325 496 1307 1195 2470 517 938 3078 2652 637 1755 2928 2117 663 1693 2651 2179 2350 2547 1784 417 2541 2536 1812 2841 1923 1034 976 2845 1196 783 3037 1722
3584,2652 1964 2726 100 3241 1088 1975 1386 803 1117 1129 1575 954 1567 1268 1797 2977 2163 1195 1154 2976 1239 319 1432 505 346 115 2262 2855 2957 2351 865 856 1197 1973 490 2750 48 2551 868 2933 3142 1002 2810 751 2875 231 2428 1956 988
3585,2977 505 231 3142 706 2464 1868 987 644 3241 490 167 1034 2474 2726 2217 361 275 2350 2455 1871 2320 2959 443 1290 458 296 1673 1185 3037 2066 2757 319 363 1224 517 1324 91 2940 1184 1193 2182 1567 2127 814 2997 1681 2602 1455 2651
3586,1575 1200 1195 1268 3142 465 505 1386 706 2022 2977 2351 2651 2470 2855 1861 1868 490 231 2464 471 2350 2726 3241 1213 2182 2312 2320 1812 719 275 553 954 856 1185 1941 1325 1307 2474 358 1156 1034 3209 2940 1784 443 2750 1193 697 1857
3587,938 2546 2474 1861 1154 1474 231 458 2129 2959 1975 2217 2631 876 1686 1896 825 2196 3150 2977 1317 3241 1002 358 2115 987 1432 1325 1054 335 505 3210 1964 734 836 2297 405 91 829 751 1797 714 243 2392 1129 655 2810 905 2413 2499
3588,1386 2299 2464 702 1956 2726 2351 1443 865 457 1770 296 644 1185 2652 1193 1034 2537 275 100 609 1307 719 938 2312 770 1348 706 1942 1290 385 117 491 1567 1857 1868 1195 2616 1818 1681 1784 1737 3037 3209 2940 167 471 945 505 255
3589,2278 2108 412 313 1430 2100 1949 333 2180 2190 859 2464 3148 3078 702 2018 695 2885 2022 1013 1835 749 518 1218 1053 77 2435 2497 898 427 2622 2979 494 496 2757 1198 430 1429 3158 465 945 1637 2312 1193 2645 1185 3090 457 2030 1956
3590,1949 2039 2464 2403 3078 3032 1193 1681 2312 1465 275 1648 2547 1196 2537 2536 1455 1755 2180 697 1868 716 719 898 2013 221 2108 3139 2404 226 1405 1386 457 698 1232 1200 496 918 976 2392 417 1348 505 2885 639 494 1662 117 2463 2710
3591,1770 1200 2885 719 1575 501 2688 1195 1722 803 2551 2022 147 465 3220 1868 2087 2883 490 517 2696 1197 1268 988 2351 783 1455 2464 346 2649 637 2541 3241 2232 280 698 1956 987 1348 505 2855 231 1088 2810 3124 1443 702 1226 2182 2006
3592,2940 2464 1185 275 505 2514 2547 2392 2885 1268 976 968 2351 1197 938 2814 1770 1812 1755 1325 2463 2845 1195 2855 2546 1465 457 2299 2652 2470 2030 490 2013 1023 1956 2651 3181 2833 1405 756 3142 2179 2455 3229 954 2841 676 1307 2805 2977
3593,1575 706 1200 2455 465 1868 2537 865 1307 3142 2022 2464 486 1474 490 1386 1857 2351 443 3037 275 719 1034 384 457 1325 1185 1812 277 2312 2940 637 1871 2977 2066 2470 294 331 2652 2902 117 2757 697 2350 1455 2726 361 847 644 3186
3594,1575 1200 2537 1868 3220 1455 2885 2464 465 2312 1770 2022 505 637 2320 1197 1195 2855 2117 2555 2463 702 1722 2351 783 2651 384 2455 2007 1193 517 1755 588 2182 2845 2232 706 2940 1325 2921 2392 2514 3031 490 1567 2805 2541 3142 1348 3040
3595,1268 2652 505 2320 1195 1861 1784 3142 2855 2351 2350 2193 637 2463 2474 1455 1325 1348 2455 100 964 2977 976 3241 471 294 1193 1684 553 1048 1956 1941 2541 2937 454 1804 987 676 2339 2299 2117 2750 2841 333 954 2688 2115 2971 405 698
3596,702 2350 255 2652 1060 1348 1737 2351 1465 770 865 609 1185 748 2179 1357 2299 2754 2312 2940 2182 2875 706 2537 275 1681 945 3229 719 1034 1239 1195 3241 3178 1498 3142 1800 1474 596 697 1722 1868 2198 2359 938 2937 231 1237 783 2841
3597,13 571 1195 334 486 1720 919 706 1614 1853 2521 1001 505 443 1556 1871 2455 167 2902 1765 490 346 2977 2661 1119 1575 910 939 2006 2173 1130 2879 3079 3184 170 1295 585 2885 751 328 3037 1680 2757 1365 465 454 2795 2282 1156 1200
3598,1197 457 2885 1386 2022 465 2299 1307 1195 1200 938 2464 2350 865 1295 3241 2537 275 2351 2320 1185 1156 2652 2470 2726 1868 167 1942 2312 1474 702 117 1857 2222 719 770 2977 2940 663 517 2066 1956 2902 1871 2514 1681 1193 644 296 1348
3599,277 2757 1857 706 361 363 13 3182 1853 2899 1295 589 2173 2127 331 2208 3142 2455 2977 2855 46 2444 1573 2706 1343 3041 2299 1307 1720 2066 3068 1673 3241 1324 457 3190 2807 272 770 3186 1184 1006 1767 633 1858 1735 919 110 176 2521
3600,938 702 3142 2688 91 1200 2855 465 2841 2474 954 1770 1195 706 266 856 2937 2115 1325 803 275 2537 2312 2754 1465 719 1868 3209 490 1269 2171 192 2111 868 1686 2262 471 1239 1681 1602 596 2631 2193 1336 2413 14 2173 1156 714 2921
3601,1575 2706 2464 2845 275 2786 865 1185 2537 231 847 756 1242 1195 1411 505 1868 2299 2956 99 1455 2024 938 465 471 719 702 1812 1156 1200 2351 1386 494 1881 1474 1410 3031 2952 1405 2773 2460 1401 697 1942 294 3041 968 2795 1681 706
3602,1268 856 954 2217 938 2977 1200 505 1195 1861 2431 2470 2885 458 3142 1386 3150 1770 1325 2810 2350 1686 655 2320 2115 2182 2022 2726 405 2464 490 3220 553 2193 1224 465 2312 2811 1868 1185 2537 2855 706 275 91 987 734 2651 1896 2351
3603,706 1770 2937 2652 1784 346 170 1533 1130 490 192 443 988 1001 454 115 439 471 1871 2521 2885 423 2555 2455 1474 3142 865 2338 1575 1239 2006 1020 1864 919 2111 571 2551 13 465 910 3186 1386 3241 2022 2786 275 2044 2538 1289 2087
3604,3178 1348 2514 2940 412 3032 770 1336 3229 702 2039 1193 1185 273 2888 1386 1949 2022 494 1956 2651 333 1575 465 2179 2956 2537 2024 3209 2536 2770 2351 1197 2541 2144 865 18 1314 417 275 1693 1792 3078 2463 697 2081 496 358 2549 1200
3605,3178 412 1198 273 1889 2536 333 3237 2403 2180 2940 2024 2190 840 2039 2514 698 1586 1949 329 865 2133 3032 2232 950 1575 1786 2549 1662 2312 2537 1336 968 1835 1200 1868 2466 918 750 1693 702 2814 767 2070 465 505 494 2622 280 2463
3606,384 2007 719 1681 1455 1648 1185 2117 1684 1167 678 1203 1150 2845 1000 2455 676 2306 2525 2463 1497 2312 828 981 2174 164 3220 2821 714 1768 2966 2178 3237 2939 2233 294 3142 3156 444 2437 1558 1214 471 2464 2283 783 960 489 3189 2902
3607,505 1868 275 1200 719 3031 2527 1185 1195 1474 3040 294 1455 471 1770 231 2661 988 2885 465 2940 2312 1681 2470 490 1197 443 2022 2392 976 2463 2351 1325 981 2320 1056 2855 2299 2007 2178 1761 2031 2726 697 1958 3220 3147 2902 2977 2966
3608,2537 697 1681 465 2351 2455 1770 1197 2855 2320 2312 2474 2339 2940 1195 2470 457 3241 845 1755 1268 1722 3209 1325 2651 938 2024 1348 2841 1784 2541 1307 2086 1465 830 496 358 2182 2568 384 1269 1194 2115 1648 3078 2176 2179 259 609 1812
3609,471 706 1197 277 1295 3037 2855 1857 167 457 231 1307 2299 443 1325 1673 1034 486 1942 1871 1156 2066 3186 465 2885 2902 1505 842 1868 1474 2464 2127 2115 2022 655 170 1200 2537 117 384 697 1812 3241 1386 2351 361 2757 571 1343 856
3610,976 2392 2833 231 3176 1474 505 2845 92 1268 1868 865 275 1938 393 1200 2940 3220 384 1755 1185 1861 458 2527 2312 719 1684 2514 1715 2546 2464 2921 2193 2805 2178 1325 1681 637 2174 1770 676 1224 1203 1455 2463 741 1214 3221 3031 3040
3611,2959 505 1474 954 1325 1405 3210 2431 358 676 2115 2474 2841 856 2977 1002 825 319 2930 2546 2631 1896 458 1054 714 987 2196 119 3241 1975 243 1197 836 1686 1185 1336 865 1268 2855 3142 2193 2464 2811 335 1200 1317 876 2312 275 2164
3612,1194 1020 3158 3142 422 863 706 1281 1430 2002 1339 2455 545 2086 1063 468 697 1529 2309 1006 312 1195 2444 505 2107 2411 471 197 2339 1269 1575 682 3241 1168 1302 1846 1462 2262 2470 2538 1474 2885 2972 2652 830 490 1189 3182 2350 3023
3613,2464 2022 1193 770 496 2885 1956 1875 18 417 380 3209 1348 1197 517 1693 609 2359 457 702 3178 1023 2030 1200 2351 1443 2855 2537 2222 2541 663 2547 3078 865 1800 277 945 2024 1949 2179 1185 1793 938 3181 491 1754 814 1034 3127 275
3614,91 2470 1474 938 2351 231 1268 1200 465 1770 2855 2937 2841 1106 2431 2182 2474 405 2115 2464 1195 2413 470 2546 655 1371 1185 266 192 1325 358 1465 1432 2811 1289 1990 2631 1714 2312 1686 2750 1896 2537 2866 501 706 1443 2111 596 2196
3615,2997 2206 1407 505 2208 2845 847 1942 938 1343 1673 2661 2899 1290 585 117 3176 334 571 1715 443 2885 2351 1765 2149 3040 363 706 465 1184 231 2514 2174 865 2031 331 2940 1745 1200 1734 2312 3142 457 1135 2464 2185 1871 719 277 1185
3616,697 117 1424 1465 706 1835 1197 3037 496 702 3142 2547 2536 2464 2455 2022 1949 2108 2940 465 2568 1386 2299 2831 2928 2312 1734 1034 2754 3109 2127 3178 333 3078 2855 3182 1348 15 1295 2885 938 2351 2706 1405 1505 1956 2039 1193 3231 2179
3617,803 2688 2652 2875 3059 2885 1714 1990 868 521 1818 517 1239 945 1770 1612 2799 241 2179 1289 3148 465 2182 2754 2393 1741 2428 2111 1318 1071 2825 1195 2855 1602 720 1185 3039 1748 2714 2874 1567 2464 1268 1474 1736 719 1879 2057 870 3130
3618,803 868 532 2933 1602 2963 2688 2057 100 1737 3039 2825 1736 1818 987 2726 1239 1643 523 2393 1879 2111 2211 3087 1498 603 2799 501 241 2616 1396 1280 91 2874 521 596 2802 1748 1180 3233 921 1991 2957 3091 1183 702 1046 945 2182 255
3619,2541 1348 465 609 2464 702 1200 2470 2616 1737 2726 255 1197 100 945 987 865 1800 521 491 496 2350 2652 1060 2179 1567 2940 2855 296 2754 2030 1193 1465 1023 2312 748 1185 417 1818 1357 3181 803 470 2299 2359 814 988 3209 1575 275
3620,1195 505 490 2470 1200 2885 2652 454 471 2537 1197 1386 231 2464 2351 3220 2855 2320 2022 294 2299 2312 964 1001 1681 938 706 2455 1268 1567 3241 2661 2460 2338 2940 1156 443 1861 13 167 1455 783 2977 100 3142 697 346 384 1812 637
3621,2565 2072 1912 2128 1137 553 598 2417 2368 2934 1873 897 2809 582 1055 1804 2734 1152 405 163 1613 2859 2810 1852 2805 1497 1547 876 755 1048 2869 1087 2931 403 1475 1604 1861 2380 1085 829 1558 2421 3107 712 1480 1549 2020 677 2836 2985
3622,358 458 1868 505 865 1224 1200 2537 275 1686 719 393 1268 2312 3241 1185 1861 2977 637 2176 938 1195 1455 954 1325 1197 1386 1770 676 1681 856 2351 465 3142 490 2455 1812 2022 987 2855 2833 2940 2115 706 2217 2117 2470 2193 2726 1755
3623,2351 814 1800 1737 2171 865 770 1857 2035 1185 1307 521 1812 1348 1673 2384 2888 1357 2066 18 719 1102 957 275 3037 1868 1681 3078 117 2208 1034 1195 3181 2940 3241 697 505 3022 783 706 3073 3231 1875 231 280 2030 2012 1371 3129 1922
3624,2127 697 422 910 2173 2652 1194 863 331 3158 1197 2750 259 745 1857 2086 1281 296 3202 517 470 2726 2320 1818 1340 3182 1770 2088 1290 1063 3090 2464 1956 1443 2841 1200 1505 14 682 3241 214 2807 814 457 100 644 2940 232 2108 2299
3625,1868 2537 2837 384 2514 505 2455 2007 2845 3031 976 637 1949 2024 3176 494 1200 333 3178 471 2527 2833 1648 3040 1196 522 1409 2039 2174 1474 1407 2392 678 1673 1325 457 2339 1693 465 783 1860 663 706 1092 1127 2031 92 1262 1195 3032
3626,2464 865 496 275 2885 1185 1949 2351 3078 333 2024 1348 1195 457 2455 770 702 2299 1812 2855 2463 1770 2039 1693 2108 2030 3229 471 1336 1307 3032 2470 3142 637 517 2320 1673 663 117 898 2726 2392 490 783 1923 1325 1405 2841 2706 2117
3627,2537 2464 697 2547 1200 2031 1575 2885 706 1455 2845 3178 1023 1770 663 2855 2039 3231 2108 2823 2030 1307 1352 2971 417 702 1474 277 2117 2645 945 1681 1465 2536 167 2706 2222 783 1673 1034 3142 2527 756 231 898 490 485 117 517 1923
3628,2350 465 2726 1575 1195 1200 2651 2937 1942 2464 100 192 1770 1857 938 2312 2182 505 865 1465 2754 2537 471 1722 457 1737 1922 1868 2343 1185 2299 2750 2841 2875 3209 2940 490 2111 1268 1371 275 1156 296 1307 1736 1812 2616 277 266 868
3629,1386 938 2464 770 1812 2312 1857 697 167 457 2514 1942 2940 2537 471 644 1200 517 1868 2841 3041 865 1195 1156 1185 3209 1818 2977 1407 2470 2928 745 296 162 1456 1348 780 1290 3231 663 2320 494 987 812 1693 1465 2350 945 46 2754
3630,987 2652 3241 1474 1268 2350 1200 1575 100 2977 517 2217 2182 1197 856 231 1088 1975 505 3142 2750 2541 2464 1195 1567 2474 1818 803 2937 1432 2431 865 1956 2810 655 2262 2115 1861 2413 3209 2957 1755 1224 702 1896 3194 706 644 405 2631
3631,1521 847 2685 505 2845 585 1795 1219 397 471 334 2178 741 984 454 450 2893 2174 443 2821 1765 939 384 1988 1868 2455 2537 865 2822 2494 1209 51 836 1802 2546 706 1200 637 3220 275 2940 2977 1185 1861 2976 676 525 1969 3142 1152
3632,505 458 2392 996 3220 2921 1325 384 1868 471 2455 2474 1861 1768 1195 865 443 1684 2537 1200 275 1383 3241 637 3142 719 3079 1156 676 2546 1197 1766 1185 2805 2902 938 706 1268 1224 2312 2115 188 2977 1871 3186 714 2007 1455 2464 486
3633,1868 1185 505 1200 2464 384 1455 2455 1681 465 2940 1648 637 1474 2339 2514 2885 706 2024 2845 968 1755 1949 1195 2022 333 457 3142 702 783 3176 92 1770 2855 2463 2117 2837 1193 3178 1348 2351 117 2299 2928 698 697 1407 2726 2805 3139
3634,1575 1195 231 719 2855 2455 2885 3142 1185 1770 1681 2726 2537 1871 1197 1614 2022 655 2977 741 486 2115 2464 938 2652 443 2350 3220 384 2006 3040 1567 2299 1268 3186 294 698 714 1755 3241 2921 147 783 2474 372 358 1156 2312 1295 2339
3635,1197 2875 1575 2688 517 702 1956 1195 1567 987 505 2537 1348 2541 2464 471 1990 2182 2111 1268 964 938 1465 2312 2977 1737 521 490 1602 115 655 346 2006 2616 698 945 1455 2179 2750 1755 2754 3209 2964 470 2115 2940 1443 1193 2825 1612
3636,3186 2921 2902 170 2521 3079 1325 443 1349 1412 1130 505 335 1853 856 2455 13 919 585 1828 1533 954 1298 2291 99 2282 588 1556 2339 264 960 1015 96 1806 1189 441 2275 3077 1264 2638 1123 2651 1474 2444 295 2865 1597 615 444 2007
3637,706 1575 1200 3142 1197 471 2885 865 1195 2455 505 2464 1307 2652 938 2537 2351 2320 2299 2350 231 2977 1185 2470 1455 1681 277 697 1871 1673 2127 2173 517 1784 1034 1325 637 1942 3241 2115 2750 2841 1857 1956 1567 3209 3037 1365 100 490
3638,2403 2514 3032 918 702 2464 1586 1348 2312 1185 273 84 494 968 2190 2180 697 2547 1575 226 1193 2179 2651 329 1386 639 2831 1662 88 898 1330 2754 2031 2537 2108 3229 2814 2013 465 1053 3189 275 2034 457 1835 716 1197 865 1956 3148
3639,231 1200 1195 1474 2855 865 1871 655 1770 2537 443 2474 644 2455 1185 3241 2350 3220 2320 1343 2470 987 335 1184 2750 2312 1268 2757 363 2006 2066 2431 490 517 2971 170 458 1567 358 384 2661 117 837 609 2602 1290 3068 3040 1614 2902
3640,976 1474 358 231 2392 1868 3220 2537 275 384 2455 1195 2474 2527 637 294 3176 2193 1200 676 1861 458 2977 3031 1684 3040 1455 1938 3142 1224 1770 1325 2661 2117 443 2921 2971 1681 1203 706 1268 1006 2283 2940 1383 741 856 2178 3241 486
3641,2312 1575 2464 719 2024 3031 231 3178 976 2463 637 2392 1348 2455 1648 384 1474 333 465 2547 2007 697 1193 2039 702 2885 1196 417 1197 1812 1386 494 3040 1407 2814 1465 3078 1092 698 2299 2206 1059 3032 1770 2833 2031 3231 783 812 2971
3642,3026 457 3037 2514 2902 2339 3193 2831 2575 167 2221 939 1575 277 1614 1505 1765 1197 2940 1325 88 1756 749 1405 3142 1693 2034 1307 2222 2706 231 494 2855 2928 2464 830 2458 770 1185 1189 86 3109 1424 1195 1034 384 1949 465 176 1295
3643,2885 1195 2977 3241 1197 1386 505 2351 471 1006 2841 2652 2757 2470 1575 1474 1857 751 987 2173 167 490 954 988 2464 296 1430 1200 2455 1770 697 2726 2979 571 1942 2750 2031 644 2320 1505 2127 2299 919 517 2940 486 856 231 1443 3209
3644,1239 1200 115 423 2006 2885 1973 1990 2986 2551 2022 1386 3014 465 2055 2163 490 1474 91 2044 2398 1197 1602 1722 2855 719 2176 603 517 1533 2080 3145 523 2932 1088 1268 738 1185 443 2595 987 2750 1026 2714 1737 2182 1818 2464 1956 1254
3645,2940 3178 1336 2547 2514 3078 412 2144 2024 3229 1348 2403 968 697 2031 1465 3013 226 496 2108 1793 2312 2814 756 1193 898 329 2180 427 702 1693 1185 417 1786 750 2749 2179 494 2537 1956 2190 770 1386 3248 1662 1218 273 2706 639 2783
3646,2127 307 173 2351 2855 706 313 2022 2940 167 3026 465 1689 2841 2086 1756 3142 471 2747 1942 1063 2222 589 2455 457 2652 2359 2844 2309 938 924 2464 1505 2977 2299 272 2002 968 1006 2702 45 3241 2119 1922 3209 277 13 1348 2645 2350
3647,1082 1110 940 1129 2773 3091 2952 954 1242 1204 79 2196 1735 856 2411 2684 1728 1585 2959 933 2192 3199 2522 2316 3221 1575 1896 2493 3194 2532 2431 2592 631 602 231 1197 2956 990 770 825 2885 1650 546 2811 1697 2940 2977 905 2312 1895
3648,2977 1575 2661 3241 1857 847 1474 2470 334 3186 2339 2299 1200 1295 2174 443 1942 231 2031 2521 545 1001 1871 3037 865 1812 1034 2940 1325 1260 1156 1715 585 2464 422 655 1533 275 1339 3158 3041 842 830 637 2845 2312 2971 719 2795 3079
3649,275 865 1868 2537 637 1455 1681 1474 1185 3040 2845 231 505 976 1195 698 741 2966 2474 2392 384 358 2464 490 783 2661 2455 2312 2726 2971 2885 465 2283 2525 1755 147 1784 2470 1386 2232 2024 2320 2878 1325 1722 2546 706 294 2463 1197
3650,2537 1200 496 1575 2022 697 2299 2885 1197 2351 1195 1386 2455 1812 968 471 1455 1185 1770 2031 2547 706 1474 167 2645 457 2845 783 2971 3231 384 1949 938 988 780 490 2030 2661 3031 3142 663 2470 1352 2463 1135 1443 1800 231 1295 770
3651,2887 2811 2164 1002 1224 3210 1896 2431 2631 2196 1317 2129 2262 2297 1964 1797 335 2474 1474 2413 2957 710 2115 458 1432 1240 3241 231 155 1299 2546 1117 1006 1575 938 692 676 1325 1686 394 1129 2550 655 2866 629 2930 1268 2889 714 2316
3652,865 1386 2455 275 2312 719 3142 3037 2350 2470 2726 2066 1942 3241 443 1871 490 637 117 2320 2006 2750 1681 770 3186 702 2902 3041 46 2841 1567 2661 2222 609 2514 1268 2031 1784 783 842 2541 2115 1324 968 1456 3209 945 1348 2971 987
3653,2546 2474 393 976 2352 2392 2710 1240 1766 1268 1200 1224 996 2833 2305 865 1755 505 719 3150 1325 275 2159 2537 2217 1432 876 856 1861 1770 2312 954 637 1696 1185 829 2115 598 441 1195 2937 2464 1029 2129 1386 2193 2470 2966 1088 2431
3654,2645 2206 3231 1352 2574 780 2030 2738 968 1135 2022 465 1116 167 1456 2464 515 2537 1800 1386 697 702 2031 428 2312 2547 1112 1803 2855 1949 2527 1868 945 1348 1369 2299 662 2845 517 3181 2750 1200 1657 1513 2324 267 3094 3176 1857 865
3655,1956 2885 2320 2351 2179 2541 2470 1922 465 945 521 1818 3209 2464 266 2855 2350 1575 3241 987 2312 697 2171 938 1200 2182 2435 3078 457 1193 2940 100 1185 1770 3142 1737 1470 255 470 1474 865 1237 2651 2299 803 706 1060 2616 2841 1498
3656,2940 3209 2547 2108 417 1443 1575 2855 457 609 988 2470 3181 2024 1949 3229 1800 1681 2726 663 2652 1195 968 2179 2031 1567 505 1793 2514 491 637 3127 783 1336 2706 3142 859 780 100 2350 296 412 231 644 2536 1857 117 2645 1295 490
3657,2940 1386 2885 2312 1193 1200 3178 1197 770 2514 457 2855 1868 2299 505 1348 2351 2024 1195 1465 3229 719 1770 706 2039 2031 2470 1336 1455 231 2320 938 517 663 2455 2222 1474 2652 417 2463 1307 1023 1673 2726 3142 18 2541 1812 3127 1034
3658,3220 865 1200 2537 275 976 505 1195 358 443 2971 1770 384 1185 471 1197 1681 2283 458 1325 3142 2977 706 2351 2312 2921 490 856 2966 1386 1938 3241 2464 2115 741 1871 938 954 3040 2470 465 3092 2845 2022 1812 1268 1861 1056 1722 2320
3659,1195 2392 3220 1200 2537 358 443 458 3142 2921 490 2977 706 1770 3176 2283 1681 2661 2902 2885 2312 1197 1861 486 938 714 294 2971 655 1224 2464 2855 2652 856 954 2805 465 2470 783 1684 2007 1386 1365 1812 2726 1156 2521 2795 2022 2651
3660,1505 2508 494 3109 167 46 1456 1923 2536 1424 15 2034 1792 505 621 1307 2299 2464 2831 3026 1835 2899 2007 2622 1829 2339 1857 1156 2319 1669 2902 296 2994 1325 2312 387 2940 476 465 3142 2646 2651 217 86 496 1343 1184 3182 2022 968
3661,1260 2783 1548 1194 760 3158 1430 173 1657 1336 1689 307 128 1281 3229 3032 2747 430 639 1466 1020 3159 2547 2514 176 2108 2088 2119 968 2527 1949 2536 2039 863 2278 1531 689 611 2464 1479 2351 1348 1465 1656 1411 505 2823 3123 2845 2537
3662,2464 1197 1185 1474 1575 2940 2312 1681 2455 706 637 517 457 1195 1956 2320 231 2117 2031 945 609 3078 1307 2547 1193 968 1800 1465 783 1857 2463 3209 2652 2108 2024 1673 1949 1567 417 2966 770 117 1722 2039 167 2823 277 2602 1325 1156
3663,2339 2514 1269 231 505 2928 706 1185 2537 2977 1455 2464 2034 1020 1189 2831 2392 2312 1474 845 1681 830 3258 1755 457 3178 1465 2837 117 259 1030 719 2841 1868 799 3256 2039 1200 1231 465 654 3032 1949 2855 1336 384 333 2022 2108 2445
3664,1770 2320 2470 2541 2855 2652 380 2398 1800 2537 2472 275 814 1474 346 296 702 938 1239 719 964 1818 521 1575 1681 1737 2551 2645 783 1348 490 803 255 3049 2841 280 2463 697 505 2031 1812 470 417 1268 2976 3078 3022 2035 2986 501
3665,471 384 2470 2652 2726 3186 486 1106 1722 1871 1474 2521 1533 1614 783 2845 2006 490 170 1056 2661 3079 2527 3031 2117 1784 3241 1455 1365 3220 2966 842 1020 1681 1197 1386 465 2351 454 847 2174 2022 571 501 830 655 1115 99 2651 2538
3666,2875 91 2055 2551 2325 1289 48 2302 2986 1254 2387 1088 2932 186 2044 2308 1591 2874 2320 1129 1748 2472 1651 229 1567 448 1446 720 1770 1398 1238 1602 1967 1936 1026 1040 710 292 650 779 3145 2545 1210 2688 192 1128 987 3049 713 3218
3667,3209 2022 1956 521 1443 18 2750 255 1193 491 1800 2855 2108 1567 2616 1348 2940 2351 1197 702 987 2198 1737 748 100 1013 2888 814 2652 1465 2312 697 470 1023 1290 865 1133 957 1983 2350 2035 338 1185 2537 2299 2650 1498 1065 3178 945
